Idx,Hour,DayCnt,DayYr,Connected
4075,19,169,212,3
4076,20,169,212,1
4077,21,169,212,1
4078,22,169,212,2
4079,23,169,212,3
4080,0,170,213,0
4081,1,170,213,0
4082,2,170,213,0
4083,3,170,213,0
4084,4,170,213,0
4085,5,170,213,1
4086,6,170,213,1
4087,7,170,213,8
4088,8,170,213,10
4089,9,170,213,5
4090,10,170,213,4
4091,11,170,213,5
4092,12,170,213,4
4093,13,170,213,8
4094,14,170,213,6
4095,15,170,213,5
4096,16,170,213,2
4097,17,170,213,1
4098,18,170,213,3
4099,19,170,213,5
4100,20,170,213,1
4101,21,170,213,0
4102,22,170,213,2
4103,23,170,213,2
4104,0,171,214,0
4105,1,171,214,0
4106,2,171,214,0
4107,3,171,214,0
4108,4,171,214,0
4109,5,171,214,1
4110,6,171,214,3
4111,7,171,214,7
4112,8,171,214,13
4113,9,171,214,3
4114,10,171,214,5
4115,11,171,214,6
4116,12,171,214,3
4117,13,171,214,5
4118,14,171,214,6
4119,15,171,214,6
4120,16,171,214,3
4121,17,171,214,4
4122,18,171,214,2
4123,19,171,214,3
4124,20,171,214,3
4125,21,171,214,3
4126,22,171,214,2
4127,23,171,214,2
4128,0,172,215,0
4129,1,172,215,0
4130,2,172,215,0
4131,3,172,215,0
4132,4,172,215,0
4133,5,172,215,0
4134,6,172,215,3
4135,7,172,215,8
4136,8,172,215,12
4137,9,172,215,5
4138,10,172,215,2
4139,11,172,215,4
4140,12,172,215,6
4141,13,172,215,6
4142,14,172,215,2
4143,15,172,215,5
4144,16,172,215,5
4145,17,172,215,1
4146,18,172,215,5
4147,19,172,215,0
4148,20,172,215,0
4149,21,172,215,1
4150,22,172,215,3
4151,23,172,215,0
4152,0,173,216,0
4153,1,173,216,0
4154,2,173,216,0
4155,3,173,216,0
4156,4,173,216,0
4157,5,173,216,0
4158,6,173,216,2
4159,7,173,216,8
4160,8,173,216,16
4161,9,173,216,3
4162,10,173,216,6
4163,11,173,216,6
4164,12,173,216,10
4165,13,173,216,5
4166,14,173,216,6
4167,15,173,216,9
4168,16,173,216,5
4169,17,173,216,6
4170,18,173,216,2
4171,19,173,216,2
4172,20,173,216,1
4173,21,173,216,1
4174,22,173,216,2
4175,23,173,216,2
4176,0,174,218,0
4177,1,174,218,0
4178,2,174,218,0
4179,3,174,218,0
4180,4,174,218,0
4181,5,174,218,0
4182,6,174,218,2
4183,7,174,218,2
4184,8,174,218,9
4185,9,174,218,3
4186,10,174,218,6
4187,11,174,218,5
4188,12,174,218,7
4189,13,174,218,2
4190,14,174,218,6
4191,15,174,218,6
4192,16,174,218,7
4193,17,174,218,6
4194,18,174,218,7
4195,19,174,218,1
4196,20,174,218,0
4197,21,174,218,2
4198,22,174,218,1
4199,23,174,218,3
4200,0,175,219,0
4201,1,175,219,0
4202,2,175,219,0
4203,3,175,219,0
4204,4,175,219,0
4205,5,175,219,1
4206,6,175,219,0
4207,7,175,219,3
4208,8,175,219,6
4209,9,175,219,3
4210,10,175,219,2
4211,11,175,219,5
4212,12,175,219,5
4213,13,175,219,4
4214,14,175,219,2
4215,15,175,219,5
4216,16,175,219,3
4217,17,175,219,7
4218,18,175,219,0
4219,19,175,219,3
4220,20,175,219,1
4221,21,175,219,2
4222,22,175,219,3
4223,23,175,219,2
4224,0,176,220,0
4225,1,176,220,0
4226,2,176,220,0
4227,3,176,220,0
4228,4,176,220,0
4229,5,176,220,0
4230,6,176,220,1
4231,7,176,220,3
4232,8,176,220,6
4233,9,176,220,3
4234,10,176,220,5
4235,11,176,220,1
4236,12,176,220,4
4237,13,176,220,4
4238,14,176,220,6
4239,15,176,220,6
4240,16,176,220,4
4241,17,176,220,2
4242,18,176,220,3
4243,19,176,220,0
4244,20,176,220,2
4245,21,176,220,1
4246,22,176,220,0
4247,23,176,220,1
4248,0,177,221,0
4249,1,177,221,0
4250,2,177,221,0
4251,3,177,221,0
4252,4,177,221,0
4253,5,177,221,1
4254,6,177,221,2
4255,7,177,221,6
4256,8,177,221,6
4257,9,177,221,2
4258,10,177,221,5
4259,11,177,221,5
4260,12,177,221,4
4261,13,177,221,3
4262,14,177,221,5
4263,15,177,221,7
4264,16,177,221,5
4265,17,177,221,4
4266,18,177,221,7
4267,19,177,221,4
4268,20,177,221,1
4269,21,177,221,1
4270,22,177,221,2
4271,23,177,221,2
4272,0,178,222,0
4273,1,178,222,0
4274,2,178,222,0
4275,3,178,222,0
4276,4,178,222,0
4277,5,178,222,0
4278,6,178,222,1
4279,7,178,222,3
4280,8,178,222,6
4281,9,178,222,6
4282,10,178,222,4
4283,11,178,222,4
4284,12,178,222,6
4285,13,178,222,5
4286,14,178,222,7
4287,15,178,222,4
4288,16,178,222,3
4289,17,178,222,1
4290,18,178,222,4
4291,19,178,222,3
4292,20,178,222,2
4293,21,178,222,0
4294,22,178,222,3
4295,23,178,222,0
4296,0,179,223,0
4297,1,179,223,0
4298,2,179,223,0
4299,3,179,223,0
4300,4,179,223,0
4301,5,179,223,0
4302,6,179,223,4
4303,7,179,223,1
4304,8,179,223,6
4305,9,179,223,4
4306,10,179,223,4
4307,11,179,223,3
4308,12,179,223,5
4309,13,179,223,4
4310,14,179,223,8
4311,15,179,223,8
4312,16,179,223,2
4313,17,179,223,5
4314,18,179,223,6
4315,19,179,223,1
4316,20,179,223,0
4317,21,179,223,1
4318,22,179,223,2
4319,23,179,223,1
4320,0,180,224,0
4321,1,180,224,0
4322,2,180,224,0
4323,3,180,224,0
4324,4,180,224,0
4325,5,180,224,0
4326,6,180,224,2
4327,7,180,224,6
4328,8,180,224,2
4329,9,180,224,4
4330,10,180,224,6
4331,11,180,224,2
4332,12,180,224,4
4333,13,180,224,2
4334,14,180,224,8
4335,15,180,224,6
4336,16,180,224,1
4337,17,180,224,5
4338,18,180,224,2
4339,19,180,224,2
4340,20,180,224,3
4341,21,180,224,0
4342,22,180,224,0
4343,23,180,224,2
4344,0,181,225,0
4345,1,181,225,1
4346,2,181,225,0
4347,3,181,225,0
4348,4,181,225,0
4349,5,181,225,1
4350,6,181,225,2
4351,7,181,225,3
4352,8,181,225,4
4353,9,181,225,4
4354,10,181,225,2
4355,11,181,225,2
4356,12,181,225,5
4357,13,181,225,6
4358,14,181,225,4
4359,15,181,225,4
4360,16,181,225,2
4361,17,181,225,5
4362,18,181,225,5
4363,19,181,225,2
4364,20,181,225,0
4365,21,181,225,0
4366,22,181,225,1
4367,23,181,225,0
4368,0,182,226,0
4369,1,182,226,0
4370,2,182,226,0
4371,3,182,226,0
4372,4,182,226,0
4373,5,182,226,1
4374,6,182,226,2
4375,7,182,226,4
4376,8,182,226,4
4377,9,182,226,4
4378,10,182,226,5
4379,11,182,226,6
4380,12,182,226,5
4381,13,182,226,4
4382,14,182,226,5
4383,15,182,226,3
4384,16,182,226,5
4385,17,182,226,7
4386,18,182,226,5
4387,19,182,226,3
4388,20,182,226,0
4389,21,182,226,1
4390,22,182,226,0
4391,23,182,226,2
4392,0,183,228,0
4393,1,183,228,0
4394,2,183,228,0
4395,3,183,228,0
4396,4,183,228,0
4397,5,183,228,1
4398,6,183,228,1
4399,7,183,228,0
4400,8,183,228,10
4401,9,183,228,4
4402,10,183,228,3
4403,11,183,228,5
4404,12,183,228,6
4405,13,183,228,4
4406,14,183,228,2
4407,15,183,228,8
4408,16,183,228,6
4409,17,183,228,1
4410,18,183,228,3
4411,19,183,228,0
4412,20,183,228,0
4413,21,183,228,1
4414,22,183,228,3
4415,23,183,228,1
4416,0,184,229,1
4417,1,184,229,0
4418,2,184,229,0
4419,3,184,229,0
4420,4,184,229,0
4421,5,184,229,1
4422,6,184,229,0
4423,7,184,229,4
4424,8,184,229,6
4425,9,184,229,2
4426,10,184,229,2
4427,11,184,229,3
4428,12,184,229,6
4429,13,184,229,7
4430,14,184,229,0
4431,15,184,229,4
4432,16,184,229,5
4433,17,184,229,3
4434,18,184,229,5
4435,19,184,229,3
4436,20,184,229,3
4437,21,184,229,0
4438,22,184,229,1
4439,23,184,229,2
4440,0,185,231,0
4441,1,185,231,1
4442,2,185,231,0
4443,3,185,231,0
4444,4,185,231,0
4445,5,185,231,2
4446,6,185,231,1
4447,7,185,231,3
4448,8,185,231,3
4449,9,185,231,3
4450,10,185,231,3
4451,11,185,231,2
4452,12,185,231,5
4453,13,185,231,7
4454,14,185,231,4
4455,15,185,231,5
4456,16,185,231,5
4457,17,185,231,2
4458,18,185,231,8
4459,19,185,231,1
4460,20,185,231,4
4461,21,185,231,0
4462,22,185,231,1
4463,23,185,231,2
4464,0,186,233,0
4465,1,186,233,1
4466,2,186,233,0
4467,3,186,233,0
4468,4,186,233,0
4469,5,186,233,0
4470,6,186,233,1
4471,7,186,233,1
4472,8,186,233,2
4473,9,186,233,1
4474,10,186,233,3
4475,11,186,233,2
4476,12,186,233,1
4477,13,186,233,1
4478,14,186,233,1
4479,15,186,233,2
4480,16,186,233,1
4481,17,186,233,0
4482,18,186,233,0
4483,19,186,233,1
4484,20,186,233,0
4485,21,186,233,2
4486,22,186,233,0
4487,23,186,233,0
4488,0,187,234,0
4489,1,187,234,0
4490,2,187,234,1
4491,3,187,234,0
4492,4,187,234,0
4493,5,187,234,1
4494,6,187,234,2
4495,7,187,234,1
4496,8,187,234,1
4497,9,187,234,0
4498,10,187,234,5
4499,11,187,234,2
4500,12,187,234,4
4501,13,187,234,1
4502,14,187,234,0
4503,15,187,234,2
4504,16,187,234,5
4505,17,187,234,0
4506,18,187,234,1
4507,19,187,234,0
4508,20,187,234,1
4509,21,187,234,0
4510,22,187,234,1
4511,23,187,234,0
4512,0,188,235,0
4513,1,188,235,0
4514,2,188,235,0
4515,3,188,235,0
4516,4,188,235,0
4517,5,188,235,1
4518,6,188,235,1
4519,7,188,235,2
4520,8,188,235,4
4521,9,188,235,4
4522,10,188,235,0
4523,11,188,235,4
4524,12,188,235,1
4525,13,188,235,7
4526,14,188,235,2
4527,15,188,235,7
4528,16,188,235,7
4529,17,188,235,7
4530,18,188,235,3
4531,19,188,235,3
4532,20,188,235,1
4533,21,188,235,1
4534,22,188,235,1
4535,23,188,235,1
4536,0,189,236,0
4537,1,189,236,0
4538,2,189,236,0
4539,3,189,236,0
4540,4,189,236,0
4541,5,189,236,1
4542,6,189,236,1
4543,7,189,236,2
4544,8,189,236,9
4545,9,189,236,1
4546,10,189,236,6
4547,11,189,236,7
4548,12,189,236,2
4549,13,189,236,3
4550,14,189,236,8
4551,15,189,236,6
4552,16,189,236,6
4553,17,189,236,2
4554,18,189,236,2
4555,19,189,236,5
4556,20,189,236,1
4557,21,189,236,1
4558,22,189,236,2
4559,23,189,236,2
4560,0,190,237,0
4561,1,190,237,0
4562,2,190,237,0
4563,3,190,237,0
4564,4,190,237,0
4565,5,190,237,1
4566,6,190,237,2
4567,7,190,237,2
4568,8,190,237,5
4569,9,190,237,5
4570,10,190,237,5
4571,11,190,237,5
4572,12,190,237,6
4573,13,190,237,2
4574,14,190,237,2
4575,15,190,237,5
4576,16,190,237,6
4577,17,190,237,4
4578,18,190,237,4
4579,19,190,237,5
4580,20,190,237,1
4581,21,190,237,2
4582,22,190,237,2
4583,23,190,237,1
4584,0,191,238,0
4585,1,191,238,0
4586,2,191,238,0
4587,3,191,238,0
4588,4,191,238,0
4589,5,191,238,1
4590,6,191,238,1
4591,7,191,238,3
4592,8,191,238,5
4593,9,191,238,3
4594,10,191,238,1
4595,11,191,238,4
4596,12,191,238,5
4597,13,191,238,5
4598,14,191,238,3
4599,15,191,238,6
4600,16,191,238,2
4601,17,191,238,3
4602,18,191,238,1
4603,19,191,238,2
4604,20,191,238,0
4605,21,191,238,2
4606,22,191,238,2
4607,23,191,238,1
4608,0,192,239,0
4609,1,192,239,0
4610,2,192,239,0
4611,3,192,239,0
4612,4,192,239,0
4613,5,192,239,0
4614,6,192,239,1
4615,7,192,239,3
4616,8,192,239,6
4617,9,192,239,3
4618,10,192,239,4
4619,11,192,239,3
4620,12,192,239,4
4621,13,192,239,3
4622,14,192,239,3
4623,15,192,239,3
4624,16,192,239,4
4625,17,192,239,3
4626,18,192,239,3
4627,19,192,239,1
4628,20,192,239,1
4629,21,192,239,1
4630,22,192,239,1
4631,23,192,239,1
4632,0,193,240,0
4633,1,193,240,0
4634,2,193,240,0
4635,3,193,240,0
4636,4,193,240,0
4637,5,193,240,0
4638,6,193,240,2
4639,7,193,240,1
4640,8,193,240,5
4641,9,193,240,4
4642,10,193,240,2
4643,11,193,240,7
4644,12,193,240,3
4645,13,193,240,5
4646,14,193,240,6
4647,15,193,240,6
4648,16,193,240,4
4649,17,193,240,3
4650,18,193,240,7
4651,19,193,240,3
4652,20,193,240,2
4653,21,193,240,3
4654,22,193,240,1
4655,23,193,240,0
4656,0,194,241,0
4657,1,194,241,0
4658,2,194,241,0
4659,3,194,241,0
4660,4,194,241,0
4661,5,194,241,1
4662,6,194,241,1
4663,7,194,241,1
4664,8,194,241,9
4665,9,194,241,2
4666,10,194,241,4
4667,11,194,241,10
4668,12,194,241,7
4669,13,194,241,2
4670,14,194,241,6
4671,15,194,241,6
4672,16,194,241,3
4673,17,194,241,6
4674,18,194,241,2
4675,19,194,241,2
4676,20,194,241,2
4677,21,194,241,0
4678,22,194,241,1
4679,23,194,241,2
4680,0,195,244,1
4681,1,195,244,0
4682,2,195,244,0
4683,3,195,244,0
4684,4,195,244,1
4685,5,195,244,1
4686,6,195,244,1
4687,7,195,244,3
4688,8,195,244,8
4689,9,195,244,5
4690,10,195,244,5
4691,11,195,244,8
4692,12,195,244,1
4693,13,195,244,7
4694,14,195,244,6
4695,15,195,244,4
4696,16,195,244,4
4697,17,195,244,5
4698,18,195,244,4
4699,19,195,244,2
4700,20,195,244,2
4701,21,195,244,0
4702,22,195,244,1
4703,23,195,244,2
4704,0,196,245,0
4705,1,196,245,0
4706,2,196,245,0
4707,3,196,245,0
4708,4,196,245,0
4709,5,196,245,1
4710,6,196,245,2
4711,7,196,245,1
4712,8,196,245,7
4713,9,196,245,3
4714,10,196,245,5
4715,11,196,245,7
4716,12,196,245,4
4717,13,196,245,7
4718,14,196,245,4
4719,15,196,245,2
4720,16,196,245,7
4721,17,196,245,7
4722,18,196,245,7
4723,19,196,245,3
4724,20,196,245,1
4725,21,196,245,1
4726,22,196,245,2
4727,23,196,245,0
4728,0,197,246,0
4729,1,197,246,0
4730,2,197,246,0
4731,3,197,246,0
4732,4,197,246,0
4733,5,197,246,2
4734,6,197,246,1
4735,7,197,246,2
4736,8,197,246,11
4737,9,197,246,5
4738,10,197,246,6
4739,11,197,246,4
4740,12,197,246,4
4741,13,197,246,2
4742,14,197,246,6
4743,15,197,246,8
4744,16,197,246,5
4745,17,197,246,6
4746,18,197,246,4
4747,19,197,246,1
4748,20,197,246,2
4749,21,197,246,0
4750,22,197,246,3
4751,23,197,246,2
4752,0,198,247,0
4753,1,198,247,0
4754,2,198,247,0
4755,3,198,247,0
4756,4,198,247,0
4757,5,198,247,0
4758,6,198,247,3
4759,7,198,247,1
4760,8,198,247,7
4761,9,198,247,6
4762,10,198,247,3
4763,11,198,247,5
4764,12,198,247,3
4765,13,198,247,8
4766,14,198,247,3
4767,15,198,247,7
4768,16,198,247,8
4769,17,198,247,1
4770,18,198,247,3
4771,19,198,247,1
4772,20,198,247,0
4773,21,198,247,0
4774,22,198,247,2
4775,23,198,247,2
4776,0,199,248,0
4777,1,199,248,0
4778,2,199,248,0
4779,3,199,248,0
4780,4,199,248,0
4781,5,199,248,1
4782,6,199,248,2
4783,7,199,248,4
4784,8,199,248,8
4785,9,199,248,6
4786,10,199,248,5
4787,11,199,248,4
4788,12,199,248,9
4789,13,199,248,5
4790,14,199,248,5
4791,15,199,248,5
4792,16,199,248,3
4793,17,199,248,5
4794,18,199,248,5
4795,19,199,248,2
4796,20,199,248,0
4797,21,199,248,0
4798,22,199,248,1
4799,23,199,248,3
4800,0,200,249,0
4801,1,200,249,0
4802,2,200,249,0
4803,3,200,249,0
4804,4,200,249,0
4805,5,200,249,0
4806,6,200,249,1
4807,7,200,249,2
4808,8,200,249,4
4809,9,200,249,2
4810,10,200,249,8
4811,11,200,249,4
4812,12,200,249,3
4813,13,200,249,6
4814,14,200,249,4
4815,15,200,249,3
4816,16,200,249,5
4817,17,200,249,7
4818,18,200,249,6
4819,19,200,249,1
4820,20,200,249,0
4821,21,200,249,0
4822,22,200,249,0
4823,23,200,249,1
4824,0,201,250,0
4825,1,201,250,0
4826,2,201,250,0
4827,3,201,250,0
4828,4,201,250,0
4829,5,201,250,0
4830,6,201,250,0
4831,7,201,250,2
4832,8,201,250,8
4833,9,201,250,6
4834,10,201,250,3
4835,11,201,250,10
4836,12,201,250,6
4837,13,201,250,2
4838,14,201,250,2
4839,15,201,250,5
4840,16,201,250,9
4841,17,201,250,7
4842,18,201,250,6
4843,19,201,250,1
4844,20,201,250,1
4845,21,201,250,0
4846,22,201,250,0
4847,23,201,250,2
4848,0,202,253,0
4849,1,202,253,0
4850,2,202,253,0
4851,3,202,253,0
4852,4,202,253,1
4853,5,202,253,0
4854,6,202,253,1
4855,7,202,253,1
4856,8,202,253,6
4857,9,202,253,3
4858,10,202,253,4
4859,11,202,253,6
4860,12,202,253,8
4861,13,202,253,3
4862,14,202,253,5
4863,15,202,253,9
4864,16,202,253,3
4865,17,202,253,3
4866,18,202,253,10
4867,19,202,253,2
4868,20,202,253,1
4869,21,202,253,1
4870,22,202,253,2
4871,23,202,253,1
4872,0,203,254,0
4873,1,203,254,0
4874,2,203,254,0
4875,3,203,254,0
4876,4,203,254,0
4877,5,203,254,0
4878,6,203,254,2
4879,7,203,254,1
4880,8,203,254,5
4881,9,203,254,5
4882,10,203,254,3
4883,11,203,254,3
4884,12,203,254,2
4885,13,203,254,7
4886,14,203,254,5
4887,15,203,254,9
4888,16,203,254,4
4889,17,203,254,5
4890,18,203,254,4
4891,19,203,254,1
4892,20,203,254,0
4893,21,203,254,0
4894,22,203,254,3
4895,23,203,254,0
4896,0,204,256,0
4897,1,204,256,0
4898,2,204,256,0
4899,3,204,256,0
4900,4,204,256,0
4901,5,204,256,1
4902,6,204,256,0
4903,7,204,256,1
4904,8,204,256,1
4905,9,204,256,0
4906,10,204,256,1
4907,11,204,256,0
4908,12,204,256,1
4909,13,204,256,2
4910,14,204,256,1
4911,15,204,256,1
4912,16,204,256,0
4913,17,204,256,0
4914,18,204,256,1
4915,19,204,256,0
4916,20,204,256,2
4917,21,204,256,0
4918,22,204,256,1
4919,23,204,256,0
4920,0,205,257,0
4921,1,205,257,0
4922,2,205,257,0
4923,3,205,257,0
4924,4,205,257,0
4925,5,205,257,0
4926,6,205,257,2
4927,7,205,257,2
4928,8,205,257,4
4929,9,205,257,1
4930,10,205,257,5
4931,11,205,257,3
4932,12,205,257,7
4933,13,205,257,3
4934,14,205,257,3
4935,15,205,257,0
4936,16,205,257,4
4937,17,205,257,2
4938,18,205,257,3
4939,19,205,257,1
4940,20,205,257,0
4941,21,205,257,1
4942,22,205,257,2
4943,23,205,257,1
4944,0,206,258,0
4945,1,206,258,0
4946,2,206,258,0
4947,3,206,258,0
4948,4,206,258,0
4949,5,206,258,0
4950,6,206,258,4
4951,7,206,258,0
4952,8,206,258,3
4953,9,206,258,1
4954,10,206,258,1
4955,11,206,258,7
4956,12,206,258,5
4957,13,206,258,4
4958,14,206,258,5
4959,15,206,258,5
4960,16,206,258,3
4961,17,206,258,4
4962,18,206,258,2
4963,19,206,258,0
4964,20,206,258,2
4965,21,206,258,0
4966,22,206,258,1
4967,23,206,258,1
4968,0,207,259,0
4969,1,207,259,0
4970,2,207,259,0
4971,3,207,259,0
4972,4,207,259,0
4973,5,207,259,0
4974,6,207,259,0
4975,7,207,259,3
4976,8,207,259,3
4977,9,207,259,3
4978,10,207,259,1
4979,11,207,259,4
4980,12,207,259,3
4981,13,207,259,5
4982,14,207,259,5
4983,15,207,259,4
4984,16,207,259,3
4985,17,207,259,2
4986,18,207,259,3
4987,19,207,259,3
4988,20,207,259,1
4989,21,207,259,1
4990,22,207,259,1
4991,23,207,259,0
4992,0,208,260,0
4993,1,208,260,0
4994,2,208,260,0
4995,3,208,260,0
4996,4,208,260,0
4997,5,208,260,0
4998,6,208,260,0
4999,7,208,260,1
5000,8,208,260,2
5001,9,208,260,4
5002,10,208,260,2
5003,11,208,260,2
5004,12,208,260,5
5005,13,208,260,5
5006,14,208,260,2
5007,15,208,260,3
5008,16,208,260,0
5009,17,208,260,1
5010,18,208,260,1
5011,19,208,260,0
5012,20,208,260,1
5013,21,208,260,0
5014,22,208,260,1
5015,23,208,260,0
